GEO2_MX,perc_change
484013017,2.1136363636363638
484013018,-0.14660276289822385
484013019,5.12646484375
484013020,0.5405405405405406
484013021,52.07058823529412
484013022,41.06461086637298
484013023,0.9470280258700339
484013024,0.12660028449502134
484013025,2.2306733167082293
484013026,7.594262295081967
484013027,4.3807017543859645
484013028,0.45182413470533206
484013029,0.908911379906196
484013030,-0.10150279089738085
484013031,4.387622149837133
484013032,54.38461538461539
484013033,5.1707988980716255
484013034,1.3727454909819639
484013035,4.332354668232531
484013036,-0.4098101265822785
484013037,-0.9028442692199381
484013038,0.6272321428571429
484013039,6.231900452488688
484013040,0.27845149253731344
484013041,0.8630876747141042
484013042,1.179422835633626
484013043,-0.6197604790419161
484013044,5.783632286995516
484013045,1.910828025477707
484013046,1.6524216524216524
484013047,0.6754020250148898
484013048,2.0728476821192054
484013049,3.201883325677538
484013050,0.39176090468497576
484013051,-0.13596784996651037
484013052,-0.6300072833211945
484013053,-0.37083993660855785
484013054,-0.4732487589630447
484013055,1.1661442006269593
484013056,-0.692432872253865
484013057,-0.36075305291723203
484013058,0.13327386262265833
484013059,-0.03968253968253968
484013060,1.0437214031520081
484013061,-0.14121160409556313
484013062,-0.6378320172290022
484013063,0.8249496981891348
484013064,0.24749558043606365
484013065,5.984375
484013066,-0.4013192612137203
484013067,-0.9090014756517462
484013068,-0.5907859078590786
484013069,-0.7670454545454546
484013070,1.384508990318119
484013071,-0.381332269644994
484013072,0.9328621908127208
484013073,0.10483870967741936
484013074,0.03873744619799139
484013075,-0.14445451798126321
484013076,33.16393442622951
484013077,0.6229508196721312
484013078,-0.5405940594059406
484013079,-0.5661431064572425
484013080,0.7707231040564374
484013081,-0.8001474926253688
484013082,-0.5732758620689655
484014001,0.0701182225845903
484014002,-0.021212121212121213
484014003,-0.03951029493600445
484014004,5.324561403508772
484014005,0.6666666666666666
484014006,-0.23231494771375846
484014007,0.43713872832369943
484014008,0.008545704257591942
484014009,1.3553971486761711
484014010,-0.17148014440433212
484014011,0.6081632653061224
484014012,1.6258278145695364
484014013,0.20584011488750598
484014014,0.08174692049272117
484014015,-0.05731156651615144
484014016,-0.48300025953802234
484014017,-0.20112179487179488
484014018,-0.3899430740037951
484014019,1.0360824742268042
484014020,0.0
484014021,-0.2159174649963154
484014022,0.08571428571428572
484014023,0.9909584086799277
484014024,0.4505988023952096
484014025,2.3027730616864743
484014026,1.2233169129720853
484014027,-0.6986842105263158
484014028,0.047520661157024795
484014029,-0.13903345724907062
484014030,0.5114259597806216
484014031,-0.4976635514018692
484014032,-0.4894308943089431
484014033,-0.11063986723215932
484014034,5.347222222222222
484014035,-0.5777642770352369
484014036,-0.14338575393154487
484014037,2.424
484014038,1.2050561797752808
484014039,-0.3312098848530013
484014040,-0.1853211009174312
484014041,0.08369098712446352
484014042,0.0
484014043,-0.5652849740932643
484014044,0.45600756859035
484014045,-0.23744769874476987
484014046,0.10292932007524859
484014047,0.09825997952917093
484014048,-0.5829787234042553
484014049,-0.027698185291308502
484014050,-0.39237899073120497
484014051,2.9356913183279745
484014052,0.6314814814814815
484014053,-0.8424302296863423
484014054,1.896103896103896
484014055,-0.17092866756393002
484014056,-0.4623955431754875
484014057,6.645522388059701
484014058,-0.7725779967159278
484014059,-0.3068862275449102
484014060,0.544425087108014
484014061,0.0
484014062,-0.31017369727047145
484014063,0.22043628013777267
484014064,-0.8308641975308642
484014065,-0.07604562737642585
484014066,-0.5396242712157201
484014067,0.0988296488946684
484014068,-0.9341133004926109
484014069,-0.16523605150214593
484014070,-0.28139825218476905
484014071,0.16699801192842942
484014072,1.695994277539342
484014073,-0.2727106561871687
484014074,-0.27128263337116915
484014075,3.957894736842105
484014076,-0.12121212121212122
484014077,0.2082662372517445
484014078,-0.3757178014766202
484014079,0.8784046692607004
484014080,-0.6891385767790262
484014081,1.1628498727735368
484014082,0.1231755072979708
484014083,-0.09972954699121028
484014084,0.0
484014085,-0.8122133027522935
484014086,-0.35384615384615387
484014087,0.10592255125284739
484014088,-0.21699078812691913
484014089,0.49140893470790376
484014090,0.18627450980392157
484014091,-0.5924634420697413
484014092,0.6228646517739816
484014093,-0.663963546493667
484014094,0.17426501917341286
484014095,1.4312573443008225
484014096,-0.34770569620253167
484014097,-0.06713780918727916
484014098,-0.5296735210080098
484014099,0.7556390977443609
484014100,0.0
484014101,-0.4762809228203465
484014102,0.7712418300653595
484014103,0.8502994011976048
484014104,-0.1
484014105,-0.2594242631939685
484014106,3.391304347826087
484014107,0.2664233576642336
484014108,-0.535778175313059
484014109,-0.5603703703703704
484014110,0.7255956956187548
484014111,0.9714285714285714
484014112,0.7081673306772909
484014113,-0.2612491605104097
484014114,-0.24247948951686418
484014115,0.2675521821631879
484014116,-0.39274217149546387
484014117,2.7768052516411377
484014118,0.1468738438771735
484014119,0.3364794714487966
484014120,-0.5486097219443888
484014121,0.3522149600580973
484014122,-0.7673410404624278
484014123,0.2818696883852691
484014124,-0.42655786350148367
484015001,-0.44660971703150026
484015002,-0.10220673635307782
484015003,2.7471783295711063
484015004,2.6880301602262016
484015005,-0.19249478804725503
484015006,3.3304843304843303
484015007,0.0857843137254902
484015008,1.0714285714285714
484015009,1.0026845637583892
484015010,8.325757575757576
484015011,-0.37878636409077276
484015012,4.748091603053435
484015013,0.6603154574132493
484015014,-0.01088850174216028
484015015,0.7786116322701688
484015016,0.23404255319148937
484015017,-0.2028985507246377
484015018,2.269035532994924
484015019,5.268211920529802
484015020,3.4638487208008897
484015021,-0.6216472073209214
484015022,15.01639344262295
484015023,2.797590361445783
484015024,-0.36055879961564047
484015025,-0.36126005361930297
484015026,0.8765432098765432
484015027,5.9411764705882355
484015028,32.7029702970297
484015029,1.0083621683967705
484015030,67.85915492957747
484015031,0.6691358024691358
484015032,0.4930555555555556
484015033,4.880361173814898
484015034,-0.15414012738853503
484015035,1.2198364008179958
484015036,0.6491228070175439
484015037,0.27121951219512197
484015038,-0.32444707740916273
484015039,0.37777777777777777
484015040,-0.7875628374604356
484015041,48.791469194312796
484015042,15.88840262582057
484015043,-0.452046783625731
484015044,8.808219178082192
484015045,-0.31289537712895377
484015046,-0.7817961165048544
484015047,0.4345468628969791
484015048,1.7414529914529915
484015049,-0.2880658436213992
484015050,0.48469750889679714
484015051,9.484536082474227
484015052,4.120805369127517
484015053,7.385135135135135
484015054,-0.4919590643274854
484015055,1.108687669824484
484015056,4.320754716981132
484015057,-0.21309370988446727
484015058,-0.16417910447761194
484015059,0.44653179190751446
484015060,0.3120172999691072
484015061,-0.532319391634981
484015062,-0.32434514637904466
484015063,0.376657824933687
484015064,0.14251207729468598
484015065,1.50428326670474
484015066,0.0
484015067,-0.30513595166163143
484015068,0.7835051546391752
484015069,26.17241379310345
484015070,1.6098591549295775
484015071,-0.7992766726943942
484015072,1.3735955056179776
484015073,-0.0024813895781637717
484015074,5.701465201465202
484015075,7.630268199233717
484015076,1.7287671232876711
484015077,-0.7358490566037735
484015078,-0.5164681149264191
484015079,-0.4742058224935846
484015080,15.35135135135135
484015081,-0.6984402079722704
484015082,-0.18592629648157413
484015083,-0.8759042849193099
484015084,1.4577464788732395
484015085,-0.3422575976845152
484015086,2.5
484015087,-0.6879849517987303
484015088,2.3652924256951104
484015089,2.2099514563106797
484015090,0.19210526315789472
484015091,0.2860215053763441
484015092,1.6444444444444444
484015093,7.728979591836735
484015094,44.875
484015095,25.26
484015096,-0.2886085626911315
484015097,-0.5068618481244281
484015098,3.6581306017925734
484015099,-0.29716655148583276
484015100,-0.6577238239757208
484015101,5.799814643188137
484015102,1.306426735218509
484015103,1.0989287964713295
484015104,-0.48102600140548135
484015105,-0.4446601941747573
484015106,-0.45263946087607637
484015107,-0.492266721294684
484015108,0.66
484015109,0.112
484015110,0.6770914777169664
484015111,0.6781954887218045
484015112,-0.682962962962963
484015113,-0.4434682964094729
484016001,0.4302788844621514
484016002,-0.6518518518518519
484016003,-0.3643671714339129
484016004,-0.8892006922033581
484016005,0.3732227488151659
484016006,-0.44838280903854677
484016007,4.776018099547511
484016008,0.0
484016009,-0.6423872180451128
484016010,0.0
484016011,23.76026392961877
484016012,-0.19476025704399408
484016013,-0.5483170466883822
484016014,-0.37059415911379656
484016015,1.7887323943661972
484016016,-0.23644637910565888
484016017,-0.6686801182367305
484016018,-0.08172796263864565
484016019,-0.3948900388098318
484016020,0.3847962382445141
484016021,-0.7224719101123596
484016022,-0.6459143968871596
484016023,-0.2357373519913886
484016024,-0.6957178841309823
484016025,-0.6523166727471725
484016026,59.63273453093812
484016027,-0.5057125676488274
484016028,0.2195945945945946
484016029,-0.30196304849884525
484016030,0.006702974444909929
484016031,-0.25582437275985664
484016032,0.06435643564356436
484016033,-0.7670177645024367
484016034,-0.9559359067734887
484016035,-0.6713483146067416
484016036,-0.22188995215311005
484016037,-0.9228944246737841
484016038,-0.2184065934065934
484016039,4.489019033674963
484016040,-0.2829598749348619
484016041,0.05236907730673317
484016042,-0.6689668034315553
484016043,-0.7820723684210527
484016044,-0.6694637740483013
484016045,-0.4437869822485207
484016046,-0.4062361786819991
484016047,-0.6299524564183835
484016048,-0.3767123287671233
484016049,-0.7630613126079447
484016050,0.0
484016051,-0.8126816039258733
484016052,-0.8511904761904762
484016053,-0.3638681836014123
484016054,-0.871587462082912
484016055,5.075117370892019
484016056,-0.757854821235103
484016057,-0.2857142857142857
484016058,5.855603448275862
484016059,-0.24793388429752067
484016060,0.18927571028411364
484016061,0.9128145114101814
484016062,-0.5083067092651757
484016063,-0.13894902578232632
484016064,-0.20720848056537103
484016065,-0.6485568760611206
484016066,-0.736214605067064
484016067,-0.2243325075695018
484016068,-0.4402313624678663
484016069,0.21604330708661418
484016070,-0.5347950428979981
484016071,1.2644376899696048
484016072,-0.5029239766081871
484016073,-0.027215980024968788
484016074,-0.4842105263157895
484016075,-0.1358904109589041
484016076,-0.7015610651974288
484016077,-0.5246537396121884
484016078,-0.44607843137254904
484016079,-0.44630494284334243
484016080,-0.5745164960182025
484016081,-0.6436340371081254
484016082,-0.38524197412553907
484016083,-0.3685360524399126
484016084,-0.3425720620842572
484016085,-0.5630445925166582
484016086,1.6455266138165345
484016087,1.7281879194630871
484016088,2.2925531914893615
484016089,-0.7329059829059829
484016090,-0.6455645161290322
484016091,0.20321637426900585
484016092,0.32645403377110693
484016093,-0.24924318869828457
484016094,-0.42200429053018695
484016095,-0.406571523398606
484016096,-0.7549107142857143
484016097,0.3846685082872928
484016098,-0.5134099616858238
484016099,-0.3238949300946194
484016100,-0.3456730769230769
484016101,-0.5860889395667047
484016102,-0.27501337613697163
484016103,-0.5419065898912349
484016104,-0.280923187883159
484016105,-0.7266593975739403
484016106,0.5672514619883041
484016107,-0.7450778724654716
484016108,0.1688191881918819
484016109,-0.5632173095014111
484017001,-0.7519946808510638
484017002,-0.6583793738489871
484017003,0.66
484017004,-0.8281786941580757
484017005,3.515463917525773
484017006,1.2105379922351636
484017007,0.5592592592592592
484017008,-0.2916666666666667
484017009,2.8866666666666667
484017010,0.23088923556942278
484017011,-0.1696585709257304
484017012,1.2782915015411713
484017013,4.990358126721763
484017014,-0.41252006420545745
484017015,-0.7819323960514508
484017016,-0.6026058631921825
484017017,0.07923497267759563
484017018,0.34871358707208167
484017019,-0.28993147074327885
484017020,-0.6479591836734694
484017021,2.700751879699248
484017022,0.58006718924972
484017023,196.0909090909091
484017024,-0.7594501718213058
484017025,2.8066248880931064
484017026,-0.5548523206751055
484017027,6.285318559556787
484017028,0.24388032638259294
484017029,-0.7518559252130878
484017030,-0.06233207952713595
484017031,1.7741745283018868
484017032,-0.21280133000831256
484018001,0.978319783197832
484018002,-0.07764876632801161
484018003,0.7857948139797069
484018004,0.0
484018005,14.036036036036036
484018006,3.842355175688509
484018007,-0.5118694362017804
484018008,0.5154038301415487
484018009,0.0
484018010,-0.33555825242718446
484018011,0.12188365650969529
484018012,0.0
484018013,0.527599486521181
484018014,-0.2786547700754976
484018015,0.0
484018016,0.3456561922365989
484018017,-0.3899954730647352
484018018,-0.4268218003674219
484018019,0.0
484019001,11.6
484019002,17.5
484019003,44.6875
484019004,1.3106617647058822
484019005,0.0
484019006,0.36359454071461433
484019007,10.528138528138529
484019008,4.166666666666667
484019009,0.49597423510466987
484019010,0.06315789473684211
484019011,19.899224806201552
484019012,2.446236559139785
484019013,0.0
484019014,0.0
484019015,1.28
484019016,0.0
484019017,0.0
484019018,0.39559543230016314
484019019,4.1048932847475275
484019020,21.666666666666668
484019021,0.7529489948496428
484019022,0.0
484019023,0.425531914893617
484019024,10.3
484019025,0.35135135135135137
484019026,0.2740506329113924
484019027,10.555555555555555
484019028,0.15789473684210525
484019029,50.237588652482266
484019030,26.0
484019031,-0.14269942036985922
484019032,0.0
484019033,-0.40441767068273093
484019034,0.8157894736842105
484019035,-0.10416666666666667
484019036,4.16
484019037,0.0
484019038,0.0
484019039,0.11203593605496102
484019040,11.444444444444445
484019041,0.0
484019042,1.0555555555555556
484019043,19.0
484019044,3.7163120567375887
484019045,0.05755395683453238
484019046,1.029574260643484
484019047,2.3260869565217392
484019048,2.9798206278026904
484019049,-0.15595238095238095
484019050,4.428571428571429
484019051,0.043478260869565216
484020001,0.3865814696485623
484020002,-0.06742114134360704
484020003,8.454545454545455
484020004,1.30635838150289
484020005,0.0
484020006,2.3316326530612246
484020007,1.1216457960644006
484020008,0.3333333333333333
484020009,2.117533718689788
484020010,0.0
484020011,9.826086956521738
484020012,-0.5762910798122066
484020013,3.522248243559719
484020014,0.0
484020015,1.7749853886616014
484020016,0.01554979637171418
484020017,-0.051622418879056046
484020018,23.61764705882353
484020019,-0.64
484020020,0.04466501240694789
484020021,0.9727385377942999
484020022,7.62962962962963
484020023,0.23159303882195448
484020024,0.46226415094339623
484020025,0.0
484020026,0.4731934731934732
484020027,5.666666666666667
484020028,-0.37213403880070545
484020029,7.0
484020030,0.0
484020031,-0.5795121951219512
484020032,0.6273291925465838
484020033,5.40650406504065
484020034,7.08080808080808
484020035,174.8181818181818
484020036,0.7027027027027027
484020037,-0.408135593220339
484020038,1.8513513513513513
484020039,0.18212898212898213
484020040,0.0
484020041,35.5625
484020042,1.2600619195046439
484020043,0.0
484020044,0.7950553025374105
484020045,3.0863095238095237
484020046,-0.4986225895316804
484020047,5.2
484020048,1.8847926267281105
484020049,24.692307692307693
484020050,0.11070780399274047
484020051,4.549645390070922
484020052,12.48414985590778
484020053,0.0
484020054,7.0
484020055,-0.32558139534883723
484020056,26.866666666666667
484020057,0.0
484020058,4.4186046511627906
484020059,0.08806437192668753
484020060,-0.27887323943661974
484020061,3.1788235294117646
484020062,10.275
484020063,3.791946308724832
484020064,-0.49
484020065,4.323275862068965
484020066,0.0
484020067,0.3114723641430562
484020068,1.4382384532760473
484020069,1.045
484020070,0.44805194805194803
484020071,-0.08823529411764706
484020072,3.467889908256881
484020073,-0.6060817084493965
484020074,0.28
484020075,0.0
484020076,0.8761290322580645
484020077,15.979166666666666
484020078,11.846153846153847
484020079,0.0
484020080,0.5869565217391305
484020081,-0.6796875
484020082,-0.5472154963680388
484020083,1.2991967871485943
484020084,6.723618090452261
484020085,-0.8002450980392157
484020086,41.75555555555555
484020087,2.6341463414634148
484020088,2.6382978723404253
484020089,3.5369458128078817
484020090,2.022140221402214
484020091,5.762886597938144
484020092,32.45945945945946
484020093,24.833333333333332
484020094,54.6
484020095,0.05653710247349823
484020096,118.38095238095238
484020097,1.3775510204081634
484020098,3.964583333333333
484020099,61.56521739130435
484020100,-0.895
484020101,1.2439024390243902
484020102,0.021505376344086023
484020103,3.889908256880734
484020104,-0.4329268292682927
484020105,-0.15104740904079383
484020106,-1.0
484020107,5.712755598831548
484020108,-0.5625
484020109,-0.2537878787878788
484020110,5.913043478260869
484020111,1.3399014778325122
484020112,-0.8204225352112676
484020113,0.44741235392320533
484020114,0.7142857142857143
484020115,0.375
484020116,58.4
484020117,-0.19815668202764977
484020118,2.641025641025641
484020119,227.5
484020120,-1.0
484020121,-0.7435897435897436
484020122,75.5625
484020123,0.03927492447129909
484020124,0.0
484020125,0.0
484020126,-0.5994962216624685
484020127,0.22033898305084745
484020128,0.24025974025974026
484020129,0.0
484020130,0.0
484020131,-0.8844926611359285
484020132,3.8378378378378377
484020133,-0.25125628140703515
484020134,2.449056603773585
484020135,4.088169642857143
484020136,0.14953271028037382
484020137,0.15135135135135136
484020138,1.1578947368421053
484020139,-0.0449438202247191
484020140,3.1333333333333333
484020141,0.0
484020142,-1.0
484020143,0.0
484020144,0.9066666666666666
484020145,7.032258064516129
484020146,-0.41013824884792627
484020147,0.0
484020148,-0.8258345428156749
484020149,0.918918918918919
484020150,-0.148068669527897
484020151,0.4
484020152,8.02
484020153,1.169811320754717
484020154,1.3799392097264438
484020155,30.727272727272727
484020156,-0.583732057416268
484020157,2.8813559322033897
484020158,0.6122448979591837
484020159,1.6436781609195403
484020160,-0.2248062015503876
484020161,-0.31875
484020162,-0.329608938547486
484020163,17.875
484020164,-0.1865979381443299
484020165,0.17872340425531916
484020166,0.0041928721174004195
484020167,4.076923076923077
484020168,1.4166666666666667
484020169,18.833333333333332
484020170,-0.29818181818181816
484020171,36.25
484020172,2.8333333333333335
484020173,0.45871559633027525
484020174,-0.25825825825825827
484020175,0.3541666666666667
484020176,-0.4583333333333333
484020177,-0.12337662337662338
484020178,0.4628099173553719
484020179,-0.07008086253369272
484020180,3.0
484020181,4.228571428571429
484020182,-0.12037037037037036
484020183,-0.4433521353746978
484020184,0.15492957746478872
484020185,7.815217391304348
484020186,-0.3333333333333333
484020187,-0.3877159309021113
484020188,0.7536945812807881
484020189,-0.8130287648054145
484020190,-1.0
484020191,0.556390977443609
484020192,-0.5588235294117647
484020193,-0.48951048951048953
484020194,0.42857142857142855
484020195,0.631578947368421
484020196,0.37962962962962965
484020197,0.0
484020198,0.3058823529411765
484020199,-0.8568281938325991
484020200,-0.2682926829268293
484020201,0.7152826238660154
484020202,1.4800613496932515
484020203,-0.0625
484020204,0.08223911541119558
484020205,-0.22033898305084745
484020206,-0.8257731958762886
484020207,-0.9479892761394102
484020208,0.7524752475247525
484020209,-0.7524752475247525
484020210,1.5467625899280575
484020211,-0.09183673469387756
