GEO2_MX,perc_migrants
484011046,0.6288691091401398
484012006,0.12334978249702497
484012007,0.017609344749654615
484012008,0.4414336274638717
484012015,0.07617293603461041
484012016,0.00597522901525992
484012017,0.03268361142257648
484012019,0.08983896054867475
484012026,0.0882849627203873
484012027,0.018469440895191577
484012031,0.0405825259961576
484012034,0.12838060552918246
484012035,0.041421760402103096
484012037,0.6909467279551295
484012047,0.05930143193510903
484012049,0.055138807551344655
484012050,0.12285719823461985
484012055,0.01405075293770977
484012058,0.07009074167330409
484012059,0.031146661700703494
484012060,0.0496792060428755
484012064,0.09876002490598089
484012067,0.05812718473426038
484012069,0.22720268400193144
484012072,0.009849059242947603
484013001,0.13900546136943798
484013002,0.054891247746667544
484013003,0.3981825073196997
484013004,0.27051360867551083
484013005,0.7739600201755935
484013006,0.7683829749576707
484013007,0.4487954251890004
484013008,0.01470336814555037
484013009,0.9363045763105691
484013010,0.2917144907613979
484013011,0.15180048330553725
484013012,0.09442058209977115
484013013,0.08506458354755793
484013014,0.3029695983331755
484013015,0.2584180274684881
484013016,0.533167410975693
484013017,0.21953557953962669
484013018,0.12834148426223396
484013019,0.6233580089525668
484013020,0.2208621439832729
484013021,1.3405621287780727
484013022,2.022900232318445
484013023,0.1780557045072779
484013024,0.2154032075952013
484013025,0.10977992003036906
484013026,0.1681947690041182
484013027,0.24976008309459632
484013028,0.024921123791319923
484013029,0.17176118320346348
484013030,0.11526235011472921
484013031,1.1459941776454745
484013032,2.2087227527428133
484013033,0.6926446982973455
484013034,0.11638390948341751
484013035,0.7485272509919997
484013036,0.08353850581781662
484013037,0.016476740848066336
484013038,0.09166453113181372
484013039,0.42163692088059396
484013040,0.2662428715811899
484013041,0.13300371332279368
484013042,0.16753081920871257
484013043,0.10489730104489628
484013044,0.3686560381939755
484013045,0.32149647281507876
484013046,0.024029659496442316
484013047,0.43523734965323346
484013048,0.04976850700219939
484013049,0.9526762636342689
484013050,0.02649979259365333
484013051,0.039239441516692834
484013052,0.045434634555941794
484013053,0.04577510567910399
484013054,0.05916066448297949
484013055,0.11669973757157928
484013056,0.027081792780902614
484013057,0.21141465185434968
484013058,0.18113391679838856
484013059,0.15173152863951136
484013060,0.07611729052279259
484013061,0.06787988534948275
484013062,0.012190973636094652
484013063,0.09370632257382479
484013064,0.07392118345884943
484013065,0.12273633882450717
484013066,0.04630775737101202
484013067,0.012411640091417266
484013068,0.009111221922059865
484013069,0.050216503905881435
484013070,0.16049322088889986
484013071,0.040712682099305175
484013072,0.06458677936988745
484013073,0.062034030385932845
484013074,0.02755036346546823
484013075,0.052223661363202216
484013076,0.10804021404841464
484013077,0.05598503816015427
484013078,0.009501827515701226
484013079,0.03600439512393067
484013080,0.1010409019589495
484013081,0.006772385847812477
484013082,0.07376591210747682
484014001,0.12327945671255344
484014002,0.09347220595935044
484014003,0.07834599390864205
484014004,0.7618826178089914
484014005,0.07017080048327241
484014006,0.06400097830102154
484014007,0.204946094548681
484014008,0.07259525244478886
484014009,0.13246001057185663
484014010,0.06197286594622074
484014011,0.1202823925021078
484014012,0.3321172954024365
484014013,0.042988087851644645
484014014,0.11897303417964537
484014015,0.0426346929290647
484014016,0.044628575580195284
484014017,0.07506816527350448
484014018,0.048794698000414805
484014019,0.05733381406211205
484014021,0.04963308261655004
484014022,0.016304962543410243
484014023,0.08837576604316656
484014024,0.14091415680722427
484014025,0.31062192980889
484014026,0.22772017103985864
484014027,0.013988137284893698
484014028,0.23173829932787532
484014029,0.13368793134877693
484014030,0.06751457119700734
484014031,0.05625223684873757
484014032,0.08970449293152387
484014033,0.21830997937622945
484014034,0.22142571286999257
484014035,0.05343162518190859
484014036,0.05082443063171759
484014037,0.1685257145599912
484014038,0.2671509840119496
484014039,0.018368235772310035
484014040,0.04354831281328114
484014041,0.14610496821164462
484014042,0.19969120737635576
484014043,0.03695898097552672
484014044,0.036794917426150583
484014045,0.11319169665688453
484014046,0.1269941393685875
484014047,0.08557099723631936
484014048,0.09919177085545153
484014049,0.09711345899242603
484014050,0.040549250425698395
484014051,0.17866316322405404
484014052,0.14883049301499204
484014053,0.0206301871752565
484014054,0.1639070750084856
484014055,0.05359014737378773
484014056,0.07549351531728857
484014057,1.0767721543918598
484014058,0.02097838115617834
484014059,0.07477464345795636
484014060,0.2867276973040144
484014062,0.07658184107283904
484014063,0.04177017403203507
484014064,0.03458086400952356
484014065,0.07833805705764041
484014066,0.04977120695013962
484014067,0.026239316675129524
484014068,0.008865295897407687
484014069,0.12851946006686438
484014070,0.02072847543410673
484014071,0.1826573621595806
484014072,0.5281454553583184
484014073,0.05885320010500124
484014074,0.13522310494759468
484014075,0.12412223716486673
484014076,0.04429865600871985
484014077,0.0869638062245318
484014078,0.0694446860330308
484014079,0.12374902854261288
484014080,0.025465014650263223
484014081,0.22496323102341778
484014082,0.0943314209798781
484014083,0.038208706614119826
484014085,0.017414045998743848
484014086,0.029692971185846767
484014087,0.11057057136850877
484014088,0.04393495289426604
484014089,0.14329321464206118
484014090,0.07080531390491099
484014091,0.08632430010411953
484014092,0.123000389009301
484014093,0.03157760794350806
484014094,0.06867469618098926
484014095,0.21395058612890627
484014096,0.07302274302387449
484014097,0.017444077549286004
484014098,0.016257292950176437
484014099,0.2944600441864554
484014101,0.023984107574767155
484014102,0.16680943122617578
484014103,0.07181031367368965
484014104,0.11430309447698914
484014105,0.1013757304465445
484014106,0.1889577983179959
484014107,0.10498989013856923
484014108,0.014238946561900011
484014109,0.0639832944033909
484014110,0.17003642158618276
484014111,0.1990890337509598
484014112,0.2686974241365936
484014113,0.07188367585352493
484014114,0.047971671949044566
484014115,0.12210596746230314
484014116,0.11452047762303758
484014117,0.5123076900447531
484014118,0.1392884897967299
484014119,0.10219940021801291
484014120,0.018221052354532252
484014121,0.06469132341674022
484014122,0.022107634477733264
484014123,0.10019264504976662
484014124,0.047080312847415394
484015001,0.03397525819665319
484015002,0.02289518910308792
484015003,0.03710624679881697
484015004,0.26858090101538973
484015005,0.01585434001313376
484015006,0.2574859506697732
484015007,0.02017920880242934
484015008,0.17149546825415934
484015009,0.029490295041265737
484015010,0.14046996415093915
484015011,0.012738574821167253
484015012,0.20206114960433424
484015013,0.026444576388092014
484015014,0.023723597458439515
484015015,0.13387100199081103
484015016,0.02028627422485075
484015017,0.0174564709930562
484015018,0.03617294230065853
484015019,0.11823158669507684
484015020,0.0511921698452157
484015021,0.07388887843504288
484015022,0.07336031344083108
484015023,0.04091885187967275
484015024,0.012915579030054242
484015025,0.016945201690417674
484015026,0.037858902844412914
484015027,0.052635151211030996
484015028,0.1293923422834829
484015029,0.03601472297565276
484015030,0.19966981909971873
484015031,0.039965915791128195
484015032,0.07425532060166025
484015033,0.025757121650649795
484015034,0.01677369159187041
484015035,0.030778062143251263
484015036,0.02944238386536164
484015037,0.03562432503313697
484015038,0.0882007948730834
484015039,0.10884122633316895
484015040,0.007105716275672143
484015041,0.7653160735357132
484015042,0.20121310625679137
484015043,0.011109729774387832
484015044,0.08048572178226783
484015045,0.020240783453886284
484015046,0.014606431385110225
484015047,0.14399251941431734
484015048,0.05337493403290536
484015049,0.007584157749895641
484015050,0.15437747922888403
484015051,0.1328448131490062
484015052,0.06645071159378618
484015053,0.13157659921757342
484015054,0.02425073539785288
484015055,0.034068063397833165
484015056,0.03955685870096886
484015057,0.01911379367554937
484015058,0.020581210052083358
484015059,0.01610158166504449
484015060,0.13609433869755064
484015061,0.0368788350254376
484015062,0.02566723940057492
484015063,0.11061162757875931
484015064,0.011630758825059226
484015065,0.1547061444555544
484015066,1.5617745345451193
484015067,0.014552026091751526
484015068,0.030326582050442783
484015069,0.1567474842477532
484015070,0.08300854574153739
484015071,0.010377507241064773
484015072,0.03366953314934123
484015073,0.011061839196505389
484015074,0.5709112556745839
484015075,0.44358186447221776
484015076,0.08339911414801293
484015077,0.022149179892267938
484015078,0.011618786512218154
484015079,0.05949523213808332
484015080,0.16846885167108427
484015081,0.004978807944008844
484015082,0.058839296183168785
484015083,0.006765693722038349
484015084,0.01510373487352261
484015085,0.01996745623729338
484015086,0.0346512305643315
484015087,0.017119940865884458
484015088,0.05497888544720277
484015089,0.045902466594256515
484015090,0.01650075358673245
484015091,0.03285295957128537
484015092,0.023440206785725733
484015093,0.6571896587733814
484015094,0.7094600467132763
484015095,0.2850748491315135
484015096,0.024823560497560036
484015097,0.03730805227787621
484015098,0.06823514595612193
484015099,0.08733127936938992
484015100,0.006768616092533589
484015101,0.5605070842600633
484015102,0.04785123194519552
484015103,0.053909315105235216
484015104,0.029715203462418252
484015105,0.014315906346816905
484015106,0.0234217120766115
484015107,0.05141040120709458
484015108,0.02130133125127264
484015109,0.033865812916892696
484015110,0.11961645519206202
484015111,0.026282007590571758
484015112,0.06323687565213731
484015113,0.009062767401175077
484016001,0.07209620440163278
484016002,0.04419638329359443
484016003,0.16471253641826783
484016004,0.02137706123104684
484016005,0.0942813858783525
484016006,0.03964257986886976
484016007,0.8087333632925894
484016009,0.020972979442681932
484016011,2.828912461243378
484016012,0.03721168785080358
484016013,0.046315959328350725
484016014,0.04487933794072139
484016015,0.299414003316643
484016016,0.17659116970059488
484016017,0.050653726295473316
484016018,0.16426487360894837
484016019,0.09576230129235078
484016020,0.12659663450755268
484016021,0.02168175874733125
484016022,0.052935652422311165
484016023,0.1490144797369308
484016024,0.03330711091413999
484016025,0.025610638462167712
484016026,9.973249594333879
484016027,0.17566658572061644
484016028,0.1547999703863334
484016029,0.08085828826072405
484016030,0.18629621653202186
484016031,0.11144399517635968
484016032,0.06396368873744948
484016033,0.024752040114004663
484016034,0.003660243360217923
484016035,0.08362398847398832
484016036,0.17017310989436546
484016037,0.010653981464166486
484016038,0.07093011958986609
484016039,0.7032914972140583
484016040,0.08978419504384914
484016041,0.09160913747130647
484016042,0.028000053051685646
484016043,0.02053072202252266
484016044,0.032735060977776065
484016045,0.053826086000312176
484016046,0.12263329179055586
484016047,0.0916547613976137
484016048,0.054105380673751195
484016049,0.026764210737486794
484016050,0.014631076869534139
484016051,0.011793042976834837
484016052,0.04777489149885334
484016053,0.06841542176346489
484016054,0.011749772529280498
484016055,0.41765966017708345
484016056,0.023129404247880285
484016057,0.06462388999070362
484016058,0.3166030661656514
484016059,0.045709072773144836
484016060,0.1541495960927655
484016061,0.20529932304288834
484016062,0.05972701721033076
484016063,0.12220273325625433
484016064,0.06598085059505883
484016065,0.0575394811774209
484016066,0.013742711930088043
484016067,0.08358952262364429
484016068,0.05598607192343735
484016069,0.1741204270014802
484016070,0.058079489759323824
484016071,0.219606586283304
484016072,0.01608682060821672
484016073,0.053300732019406764
484016074,0.028978704657649824
484016075,0.1385618117436924
484016076,0.045249081786886004
484016077,0.0444441169115538
484016078,0.06272545754475092
484016079,0.0482349188863136
484016080,0.023616209267390303
484016081,0.040594532900485744
484016082,0.04002969884683099
484016083,0.05761342358229323
484016084,0.04535346567676246
484016085,0.02152638673054039
484016086,0.19158997264417454
484016087,0.05954731853435534
484016088,0.09442722849723904
484016089,0.04435846327171503
484016090,0.035586787879794614
484016091,0.11105818330302744
484016092,0.05691057882053122
484016093,0.09147121044233604
484016094,0.059923649365755706
484016095,0.06724859210936948
484016096,0.034329322657389326
484016097,0.13391307596749075
484016098,0.05091609912615818
484016099,0.03011865337058665
484016100,0.11487061260311968
484016101,0.061127107514544726
484016102,0.07054031441578579
484016103,0.023501723428237795
484016104,0.026587340812208846
484016105,0.020492979755414524
484016106,0.11249315124255033
484016107,0.036016393534505385
484016108,0.08174432958051142
484016109,0.029551942773319073
484017001,0.020706809787150938
484017002,0.0179482332173542
484017003,0.09541546805470173
484017004,0.011373841136851241
484017005,0.13756827761665225
484017006,0.11258011454680386
484017007,0.03865313008046112
484017008,0.020405442814000203
484017009,0.06515576525533566
484017010,0.1543320764916087
484017011,0.0356269031880189
484017012,0.0937299559096803
484017013,0.5697652759111642
484017014,0.03910401050754892
484017015,0.030122687655269292
484017016,0.021461790162421873
484017017,0.062195378195897204
484017018,0.05141461232608398
484017019,0.10527343254767009
484017020,0.021260817362208664
484017021,0.25731434479965737
484017022,0.12978417098298173
484017023,0.6959548359863532
484017024,0.018779834465884916
484017025,0.22694751954633735
484017026,0.011925847477894115
484017027,0.24354338368529083
484017028,0.048482237812696706
484017029,0.018410712525488104
484017030,0.028816681752905297
484017031,0.10658764219367865
484017032,0.07801895758429424
484018001,0.040102595030630336
484018002,0.1575997730842069
484018003,0.1323184473187952
484018005,0.5142219246396321
484018006,0.17711113873755607
484018007,0.07619211329689923
484018008,0.08371441886270492
484018010,0.03012879754423007
484018011,0.0824726958110992
484018013,0.13563181098103916
484018014,0.04855241418672229
484018016,0.03741534137623085
484018017,0.026135728860700612
484018018,0.031268121821112715
484019001,0.12014662209152581
484019002,0.03634558254877708
484019003,0.47134814831720606
484019004,0.03545327406404641
484019006,0.015049810709138937
484019007,0.147707922345579
484019008,0.1333865814959436
484019009,0.010639334072722122
484019010,0.006578396491455764
484019011,0.7191709013939881
484019012,0.02661381191453485
484019015,0.03802221628118923
484019016,0.015660529139388833
484019018,0.005864409755592003
484019019,0.09599232936106447
484019020,0.06851266436495654
484019021,0.02405785033894809
484019023,0.058650414853556564
484019024,0.12790337340918206
484019025,0.008833327029090506
484019026,0.019157182901682904
484019027,0.10227132081399068
484019028,0.0274350718279723
484019029,2.337699757536781
484019030,0.014942503669604262
484019031,0.01198781874072882
484019033,0.0197466044387993
484019034,0.022871066641787348
484019035,0.06203667217789027
484019036,0.2401866631085772
484019039,0.013234443243111235
484019040,0.15515202740209716
484019041,0.004524209357488597
484019042,0.013161012372348386
484019043,0.09950587927620823
484019044,0.14435653019457956
484019045,0.007231578931639299
484019046,0.03675414888053723
484019047,0.013943026171307563
484019048,0.03451564837174195
484019049,0.015370259461431286
484019050,0.0524679134424523
484019051,0.016228763142995102
484020022,0.2254331926935052
484020032,0.24971033937095144
484020160,0.09441829449860646
484020165,0.3615893680190419
484020180,0.08027464934360808
484020185,1.554198070274082
484020244,0.17710981677762502
484020260,0.26526958931776684
484020289,0.6887923265987408
484020351,1.3700863811459913
484020380,0.8397366993327914
484020399,0.08921818016148474
484020454,0.20691025927448622
484020458,0.18926839995460232
484020474,0.866694195249263
484020526,1.2074183285742885
484020564,0.7220446274770086
484021001,0.11019568951319056
484021003,0.022558989557106886
484021004,0.06918834036911971
484021005,0.48424165706347094
484021006,0.03253439689363404
484021007,0.45844780246806716
484021008,0.1351510110924838
484021009,0.47287620964591515
484021011,0.6399258862207539
484021014,0.837225276266818
484021015,0.013688176361175834
484021016,0.02749898564855518
484021018,0.06069293533152641
484021019,0.04416622666709483
484021020,0.30365610574494306
484021021,0.6782777195041374
484021022,0.18407679846331776
484021024,0.38189748603912094
484021026,0.05573446595305234
484021028,0.05964529264994162
484021029,0.06653735765209678
484021030,0.27665973263032023
484021031,0.0984212459798978
484021032,0.4648369137396203
484021033,0.1279059885972614
484021034,0.0927907162315415
484021037,0.047125696854216914
484021038,0.1476083408151358
484021039,0.01304033064911748
484021040,0.11012703250423996
484021041,0.048863530952568256
484021042,0.1785662525242303
484021047,0.08964053396743396
484021048,0.03135168813054147
484021049,0.032832813631089544
484021051,0.03150065826056433
484021052,0.061483498163217826
484021053,0.027281604544649198
484021055,0.1438432314036852
484021056,0.22888844175627387
484021057,0.2388591695289871
484021059,0.10262357931031867
484021060,0.04982422042672953
484021062,0.3690436282155882
484021064,0.029890229010010195
484021065,0.024652695345388536
484021066,0.09083694229277609
484021068,0.0382516365707446
484021069,0.043928215242807135
484021070,0.14340279037240153
484021071,0.03179613478246004
484021073,0.3073475125841351
484021074,0.02397643680066739
484021077,0.019230735257924205
484021078,0.015323931802454184
484021079,0.05402651037647286
484021080,0.06227333871289688
484021081,0.6503638084213541
484021082,0.09965181482679089
484021083,0.024057299059459247
484021084,0.051700487749517
484021085,0.0259225467165674
484021086,0.016109373459802092
484021087,0.07067202967951403
484021089,0.033406304633019954
484021090,0.15707969681309944
484021091,0.2782851942857806
484021092,0.1246678743231274
484021095,0.5573663639220935
484021096,0.15069184219345727
484021097,0.24345599155379377
484021098,0.10059683643604912
484021100,0.02022345013368784
484021102,0.0453446154983705
484021104,0.07371416014256078
484021105,0.15857345206942605
484021106,0.23855375185390346
484021107,0.03618733074301993
484021109,0.021737978067887406
484021111,0.025162626868243648
484021112,0.054401403863037656
484021113,0.11041253240093862
484021114,0.012286271762558464
484021117,0.10693890542640282
484021118,0.02585189227360435
484021119,0.022195047323583173
484021121,1.1240730368527798
484021122,0.1949758323209752
484021123,0.12545779274378496
484021125,0.0926937947916385
484021126,0.16257754843291156
484021127,0.04045355508465553
484021128,0.023061638179481942
484021131,0.17613419080883677
484021132,0.03431238044408246
484021133,0.7186570493456155
484021134,0.07391524919954469
484021135,0.033602217201650846
484021136,0.19783309400340576
484021138,0.031120422244054063
484021139,0.07418950720289698
484021140,0.03478571008889869
484021141,0.04318691602644894
484021143,0.02937792869045274
484021144,0.09789373035136109
484021146,0.0296618413258605
484021147,0.046383854386970624
484021148,0.14723395277408366
484021150,0.032173729040718996
484021151,0.18220992786925955
484021152,0.14737660762008903
484021153,0.10259203015598198
484021154,0.013546748582319482
484021155,0.321880566899803
484021157,0.06532400147263288
484021159,0.0548061724847395
484021160,0.12401967813378625
484021162,0.16525129994671361
484021163,0.2062415101884392
484021164,0.033695656522211584
484021165,1.2744723153727975
484021166,0.11293437389880241
484021167,0.031827140725783534
484021168,0.16661761092381314
484021169,0.2232233897776486
484021171,0.308968642494157
484021172,0.014909836977701403
484021175,0.36730404493657837
484021176,0.07900450772719195
484021178,0.08788159499753459
484021180,0.012746305188565395
484021181,0.1759283880153125
484021182,0.17085290533009187
484021183,0.026880550528077075
484021184,0.05974053968148295
484021185,0.08741956740103428
484021187,0.18613287876775148
484021188,0.01511265407507204
484021189,0.08733017604269973
484021190,0.03674950820517352
484021191,0.2719782526376403
484021193,0.3964264534685579
484021196,0.6501256445352631
484021197,0.009154608394973184
484021198,0.20208229967331068
484021200,0.034236286142965554
484021201,0.3976476580727483
484021202,0.014172112098342324
484021203,0.05218286293006153
484021205,0.019606007289840247
484021206,0.1616312217858137
484021208,0.011566801125270233
484021210,0.05456514258359639
484021213,0.026810844169741294
484021215,0.16548233467677098
484022001,0.028755684209800587
484022002,0.20177750338148337
484022003,0.20045200215401104
484022004,0.06137532448537209
484022005,0.010808511432761314
484022006,0.04136358692218269
484022007,0.03251922772209823
484022008,0.18307585640427865
484022009,0.03911479227797938
484022010,0.4112209558433908
484022011,0.006277696342523966
484022012,0.024177583645325858
484022013,0.049056377671450505
484022014,0.015893261778424997
484022015,0.28077444063456575
484022016,0.007043961055165898
484022017,0.016023618728258537
484022018,0.0272578111051095
484024001,0.03405474041948169
484024002,0.20589519477850873
484024003,0.025311938255448925
484024004,0.08793384048559601
484024005,0.10798995926238278
484024006,0.07371567584030111
484024007,0.11773539946639199
484024008,0.27484490342573814
484024009,0.09751400598775707
484024011,0.173959163356861
484024012,0.008829569302409709
484024013,0.015072183226256074
484024014,0.14954795757858894
484024015,0.011942041059107447
484024016,0.01925406115945638
484024017,0.014385765610972174
484024018,0.0257979242763727
484024019,0.569585736192683
484024020,0.06337155013464708
484024021,0.04192281253325077
484024022,0.06354449356798858
484024023,0.22174902343105724
484024025,0.04321115523095534
484024026,0.3055440434440365
484024027,0.17200103537889117
484024028,0.020887810472548438
484024029,0.017111209355161215
484024030,0.11974747798026246
484024031,0.03591814290207806
484024032,0.01600339784259522
484024034,0.06146523020550015
484024035,0.0239901283506763
484024036,0.04676727560542298
484024037,0.011930043377462571
484024038,0.022780831954310073
484024039,0.036438213353487243
484024040,0.01384365091968504
484024041,0.051434532272542285
484024042,0.08617846237300843
484024043,0.055082132180436956
484024044,0.06633224693761931
484024045,0.04706939167306871
484024046,0.1907272460589576
484024047,0.06100099682839051
484024048,0.02490496770240616
484024049,0.018544150880646804
484024050,0.03044785126118105
484024051,0.09606239157135346
484024052,0.0713157377461906
484024053,0.008109402258063662
484024054,0.07365969321650648
484025002,0.014339507782688443
484025004,0.051122017003100116
484025005,0.12679072279159703
484025008,0.01658229077531786
484025009,0.02756342664414479
484025014,0.010147673839207932
484026005,0.035537307970769705
484026008,0.027523221837294682
484026009,0.11065128586556389
484026010,0.02622763223792788
484026011,0.05801996446464876
484026012,0.058339833812445015
484026014,0.014946704542156861
484026015,0.0854946005961782
484026023,0.016335346793087364
484026024,0.06660513286649487
484026026,0.010069672619866759
484026028,0.08304422739896682
484026031,0.052509064747113046
484026032,0.12383569713618786
484026039,1.2710738136793585
484026040,0.07259096170178898
484026041,0.04382322781478078
484026044,0.10271334230112762
484026054,0.11007335001335809
484026061,5.414230522479048
484026062,0.10539285966191289
484026063,0.0663576092958022
484026067,0.04758445165518012
484026068,0.07066112181878251
484028001,0.0828152494013517
484028002,0.03860709147557572
484028003,0.012439067167495295
484028004,0.09546686431612374
484028005,0.08191341690899329
484028006,0.009795034023784803
484028007,0.017866897167705273
484028009,0.0401696590046266
484028010,0.04757465492410738
484028011,0.11291407559610518
484028012,0.030278942917992747
484028013,0.2544688483905679
484028016,0.04527943442216752
484028017,0.02660932335157756
484028018,0.05099420309314951
484028019,0.011806492093668877
484028020,0.034357908786643375
484028021,0.018577119965400176
484028024,0.4483560572610729
484028025,0.0774082851463688
484028026,0.21565954887915675
484028027,0.03669188401085232
484028028,0.1071871853429462
484028029,0.04083945287845822
484028030,0.01294977945164951
484028031,0.07415909228618411
484028032,0.011558039988358781
484028034,0.243975044739635
484028036,0.01776820188824676
484028037,0.0653203050769476
484028038,0.04084828893330058
484028039,0.008004681193565032
484028040,0.027998951923712684
484028041,0.014298976273653334
484029001,0.18234688589215478
484029002,0.18951403062723698
484029003,0.04475204381856225
484029004,0.014936906178062922
484029005,0.06403565482366944
484029006,0.022229722402420687
484029007,0.31064069932133853
484029008,0.06552628314183127
484029009,0.08220775124881916
484029010,0.007730117826322622
484029011,0.18574143333178755
484029012,0.02600118747000265
484029013,0.010124920455847954
484029014,0.03662049509922395
484029015,0.031136278184759895
484029016,0.26420055613545
484029017,0.5718845878691324
484029018,0.04836771818542971
484029019,0.07000103644212145
484029020,0.05468053959525882
484029021,0.5788887624049212
484029022,0.3797842818371105
484029023,0.07677026395140502
484029024,0.08415687651909778
484029025,0.03898401949750918
484029026,0.031960513589665555
484029027,0.2650301465739808
484029028,0.07340824689572502
484029029,0.040264484513748304
484029030,0.7016117549435086
484029031,0.052609642003885175
484029032,0.1529431882621843
484029033,0.015466238605090651
484029034,0.23562665625891013
484029035,0.5931851376152996
484029036,0.252618479003426
484029037,0.07472248323161296
484029038,0.06658100862259336
484029039,0.04821769030956202
484029040,0.15298195017262642
484029041,0.07281599339249276
484029042,0.1273593211801854
484029043,0.07574318021341404
484030013,0.29546049605814306
484030027,0.016485868766447864
484030034,0.022828987259136832
484030035,0.05551603143326913
484030037,0.3049196647420457
484030055,0.0633724594273058
484030056,0.10924675121814457
484030058,0.008143109319556937
484030060,0.19962669926319856
484030063,0.04412748496763224
484030067,0.011095998680569501
484030071,0.009449050450454858
484030075,0.012993699665081336
484030077,0.006896438496596077
484030082,0.02901929871692181
484030101,0.04036592652097
484030126,0.010141535859427914
484030130,0.022823325716026712
484030148,0.0623936501892868
484030150,0.00781577292640421
484030152,0.0526486440815679
484030156,0.00886612211572991
484030163,0.0268672287157643
484030173,0.028053644807787062
484030191,0.06585423096281239
484030194,0.04092796617124862
484032001,0.12922563153345346
484032002,0.2740770978827953
484032003,0.19424004561008498
484032004,0.04791885511298565
484032005,0.022384653262607756
484032006,0.11689818787073412
484032008,0.038069539770102676
484032009,0.056375516277425354
484032011,0.1951290989932892
484032012,0.12384403822218151
484032014,0.1011687807627648
484032015,0.08185376852773105
484032016,0.025894251590264154
484032017,0.2991080479710028
484032018,0.11793808757422865
484032019,0.04803555319675847
484032020,0.06644168468768138
484032021,0.08404211075817611
484032022,0.2883421962144736
484032023,0.1017425665343721
484032024,0.12405036987102136
484032026,0.03296632874219146
484032027,0.11376285353799696
484032028,0.10259200832295248
484032029,0.48303623184282884
484032030,0.08603527950110167
484032031,0.08672926221164753
484032032,0.05647976325471742
484032033,0.057786710928252695
484032034,0.012228537594487731
484032035,0.06612334056982971
484032036,0.012590089053815468
